result_level,evaluation_id,model_id,model_name,condition_id,source_type,scoring_status,inference_provenance,category,context,polarity,n,valid_n,invalid_n,coverage_pct,overall_accuracy_pct,ambig_accuracy_pct,disambig_accuracy_pct,accuracy_pct,unknown_rate_valid_pct,sAMB,sDIS,bias_type,bias_score,aligned_dis_accuracy_pct,nonaligned_dis_accuracy_pct,alignment_gap_pp,n_biased,n_anti,n_unknown,bias_scorable_valid_n
CATEGORY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity (names),ALL,ALL,5000,4976,24,99.52,92.02,90.72,93.32,92.02,,0.0008,0.004647,,,94.331984,94.117647,-0.214337,,,,
CATEGORY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Religion,ALL,ALL,1200,1199,1,99.916667,81.166667,83.666667,78.666667,81.166667,,0.063333,0.076923,,,83.0,74.58194,-8.41806,,,,
CATEGORY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,SES,ALL,ALL,6864,6863,1,99.985431,89.641608,84.061772,95.221445,89.641608,,0.147727,0.061794,,,97.716895,92.674211,-5.042684,,,,
CATEGORY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Sexual orientation,ALL,ALL,864,863,1,99.884259,88.541667,86.805556,90.277778,88.541667,,0.039352,-0.004902,,,89.814815,91.162791,1.347976,,,,
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Age,ambig,neg,920,918,2,99.782609,,,,67.826087,67.973856,,,sAMB,0.291939,,,,281,13,624,918
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Age,ambig,nonneg,920,920,0,100.0,,,,59.347826,59.347826,,,sAMB,0.243478,,,,299,75,546,920
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Age,disambig,neg,920,920,0,100.0,,,,96.195652,0.652174,,,sDIS,0.04814,98.913043,93.478261,-5.434783,479,435,6,920
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Age,disambig,nonneg,920,920,0,100.0,,,,79.782609,2.173913,,,sDIS,0.064444,83.695652,75.869565,-7.826087,479,421,20,920
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Disability status,ambig,neg,389,389,0,100.0,,,,55.012853,55.012853,,,sAMB,0.403599,,,,166,9,214,389
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Disability status,ambig,nonneg,389,389,0,100.0,,,,69.40874,69.40874,,,sAMB,0.089974,,,,77,42,270,389
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Disability status,disambig,neg,389,389,0,100.0,,,,96.143959,1.285347,,,sDIS,0.067708,98.984772,93.229167,-5.755605,205,179,5,389
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Disability status,disambig,nonneg,389,389,0,100.0,,,,88.174807,2.827763,,,sDIS,-0.05291,83.756345,92.708333,8.951988,179,199,11,389
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity,ambig,neg,168,168,0,100.0,,,,96.428571,96.428571,,,sAMB,0.036585,,,,6,0,158,164
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity,ambig,nonneg,168,168,0,100.0,,,,82.738095,82.738095,,,sAMB,-0.054878,,,,10,19,135,164
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity,disambig,neg,168,168,0,100.0,,,,90.47619,7.142857,,,sDIS,0.026316,90.243902,90.243902,0.0,78,74,12,164
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity,disambig,nonneg,168,168,0,100.0,,,,64.880952,22.619048,,,sDIS,-0.15873,58.536585,69.512195,10.97561,53,73,38,164
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity (names),ambig,neg,1250,1250,0,100.0,,,,95.44,95.44,,,sAMB,0.0328,,,,49,8,1193,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity (names),ambig,nonneg,1250,1250,0,100.0,,,,89.6,89.6,,,sAMB,0.0336,,,,86,44,1120,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity (names),disambig,neg,1250,1250,0,100.0,,,,98.32,0.16,,,sDIS,0.003205,98.56,98.08,-0.48,626,622,2,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Gender identity (names),disambig,nonneg,1250,1250,0,100.0,,,,84.96,10.64,,,sDIS,0.047449,87.36,82.56,-4.8,585,532,133,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Nationality,ambig,neg,770,770,0,100.0,,,,81.298701,81.298701,,,sAMB,0.062338,,,,96,48,626,770
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Nationality,ambig,nonneg,770,770,0,100.0,,,,84.805195,84.805195,,,sAMB,-0.016883,,,,52,65,653,770
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Nationality,disambig,neg,770,770,0,100.0,,,,93.246753,3.246753,,,sDIS,0.033557,95.584416,90.909091,-4.675325,385,360,25,770
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Nationality,disambig,nonneg,770,770,0,100.0,,,,87.792208,4.675325,,,sDIS,0.035422,90.38961,85.194805,-5.194805,380,354,36,770
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Physical appearance,ambig,neg,394,394,0,100.0,,,,75.380711,75.380711,,,sAMB,0.241117,,,,96,1,297,394
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Physical appearance,ambig,nonneg,394,394,0,100.0,,,,64.467005,64.467005,,,sAMB,0.172589,,,,104,36,254,394
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Physical appearance,disambig,neg,394,394,0,100.0,,,,82.233503,5.076142,,,sDIS,0.074866,83.098592,81.21547,-1.883122,201,173,20,394
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Physical appearance,disambig,nonneg,394,394,0,100.0,,,,72.335025,14.467005,,,sDIS,0.002967,69.483568,75.690608,6.20704,169,168,57,394
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x SES,ambig,neg,2790,2789,1,99.964158,,,,90.0,90.03227,,,sAMB,-0.013625,,,,120,158,2511,2789
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x SES,ambig,nonneg,2790,2790,0,100.0,,,,87.132616,87.132616,,,sAMB,0.046237,,,,244,115,2431,2790
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x SES,disambig,neg,2790,2784,6,99.784946,,,,96.308244,2.262931,,,sDIS,0.005513,97.05036,95.982783,-1.067576,1368,1353,63,2784
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x SES,disambig,nonneg,2790,2789,1,99.964158,,,,95.376344,3.406239,,,sDIS,0.00297,95.552367,95.268817,-0.28355,1351,1343,95,2789
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x gender,ambig,neg,3990,3990,0,100.0,,,,97.619048,97.619048,,,sAMB,0.002757,,,,53,42,3895,3990
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x gender,ambig,nonneg,3990,3990,0,100.0,,,,98.822055,98.822055,,,sAMB,-0.003258,,,,17,30,3943,3990
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x gender,disambig,neg,3990,3989,1,99.974937,,,,92.631579,0.95262,,,sDIS,0.027082,94.144144,91.160221,-2.983923,2029,1922,38,3989
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race x gender,disambig,nonneg,3990,3986,4,99.899749,,,,92.531328,1.003512,,,sDIS,0.012164,93.383459,91.863385,-1.520073,1997,1949,40,3986
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity,ambig,neg,470,470,0,100.0,,,,85.319149,85.319149,,,sAMB,0.040426,,,,44,25,401,470
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity,ambig,nonneg,470,470,0,100.0,,,,91.489362,91.489362,,,sAMB,0.017021,,,,24,16,430,470
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity,disambig,neg,470,470,0,100.0,,,,94.893617,4.468085,,,sDIS,0.011136,95.319149,94.468085,-0.851064,227,222,21,470
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity,disambig,nonneg,470,463,7,98.510638,,,,87.234043,3.671706,,,sDIS,0.0,88.793103,88.311688,-0.481415,223,223,17,463
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity (names),ambig,neg,1250,1250,0,100.0,,,,91.6,91.6,,,sAMB,0.0072,,,,57,48,1145,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity (names),ambig,nonneg,1250,1250,0,100.0,,,,89.84,89.84,,,sAMB,-0.0056,,,,60,67,1123,1250
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity (names),disambig,neg,1250,1238,12,99.04,,,,92.88,5.735057,,,sDIS,0.002571,93.709677,93.851133,0.141455,585,582,71,1238
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Race/ethnicity (names),disambig,nonneg,1250,1238,12,99.04,,,,93.76,3.069467,,,sDIS,0.006667,94.95935,94.382022,-0.577327,604,596,38,1238
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Religion,ambig,neg,300,300,0,100.0,,,,79.333333,79.333333,,,sAMB,0.133333,,,,51,11,238,300
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Religion,ambig,nonneg,300,300,0,100.0,,,,88.0,88.0,,,sAMB,-0.006667,,,,17,19,264,300
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Religion,disambig,neg,300,299,1,99.666667,,,,86.0,8.361204,,,sDIS,0.116788,92.0,80.536913,-11.463087,153,121,25,299
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Religion,disambig,nonneg,300,300,0,100.0,,,,71.333333,9.333333,,,sDIS,0.036765,74.0,68.666667,-5.333333,141,131,28,300
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,SES,ambig,neg,1716,1716,0,100.0,,,,89.568765,89.568765,,,sAMB,0.090326,,,,167,12,1537,1716
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,SES,ambig,nonneg,1716,1716,0,100.0,,,,78.554779,78.554779,,,sAMB,0.205128,,,,360,8,1348,1716
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,SES,disambig,neg,1716,1716,0,100.0,,,,95.337995,2.272727,,,sDIS,0.085271,99.429224,91.071429,-8.357795,910,767,39,1716
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,SES,disambig,nonneg,1716,1715,1,99.941725,,,,95.104895,1.516035,,,sDIS,0.038484,96.004566,94.278903,-1.725663,877,812,26,1715
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Sexual orientation,ambig,neg,216,216,0,100.0,,,,93.518519,93.518519,,,sAMB,0.0,,,,7,7,202,216
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Sexual orientation,ambig,nonneg,216,216,0,100.0,,,,80.092593,80.092593,,,sAMB,0.078704,,,,30,13,173,216
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Sexual orientation,disambig,neg,216,216,0,100.0,,,,93.981481,4.166667,,,sDIS,-0.014493,93.518519,94.444444,0.925926,102,105,9,216
CATEGORY_CONTEXT_POLARITY,qwen3_4b__no_think_q6_k,qwen3_4b,Qwen3 4B Instruct,no_think_q6_k,raw_predictions,RESCORED,KNOWN,Sexual orientation,disambig,nonneg,216,215,1,99.537037,,,,86.574074,6.511628,,,sDIS,0.004975,86.111111,87.850467,1.739356,101,100,14,215
